date,pig_group_id,site,barn,day_in_finisher,est_weight_lb,expected_feed_per_head_lb,actual_feed_per_head_lb,head_count,total_barn_feed_lb,source
2025-07-30,PG-1016,Finisher West,FW1,89,229.7,5.89,6.42,2307,14811.0,ISU growth model
2025-07-31,PG-1016,Finisher West,FW1,90,231.6,5.93,5.72,2307,13189.0,ISU growth model
2025-08-01,PG-1016,Finisher West,FW1,91,233.5,5.97,5.36,2307,12366.0,ISU growth model
2025-08-02,PG-1016,Finisher West,FW1,92,235.3,6.01,6.0,2307,13831.0,ISU growth model
2025-08-03,PG-1016,Finisher West,FW1,93,237.2,6.05,5.78,2307,13323.0,ISU growth model
2025-08-04,PG-1016,Finisher West,FW1,94,239.1,6.09,5.35,2307,12336.0,ISU growth model
2025-08-05,PG-1016,Finisher West,FW1,95,240.9,6.13,6.25,2307,14415.0,ISU growth model
2025-08-06,PG-1016,Finisher West,FW1,96,242.8,6.17,6.3,2307,14538.0,ISU growth model
2025-08-07,PG-1016,Finisher West,FW1,97,244.7,6.21,7.09,2307,16356.0,ISU growth model
2025-08-08,PG-1016,Finisher West,FW1,98,246.6,6.25,6.07,2307,14004.0,ISU growth model
2025-08-09,PG-1016,Finisher West,FW1,99,248.4,6.29,6.43,2307,14839.0,ISU growth model
2025-08-10,PG-1016,Finisher West,FW1,100,250.3,6.33,5.99,2307,13829.0,ISU growth model
2025-08-11,PG-1016,Finisher West,FW1,101,252.2,6.37,6.82,2307,15727.0,ISU growth model
2025-08-12,PG-1016,Finisher West,FW1,102,254.0,6.41,6.35,2307,14645.0,ISU growth model
2025-08-13,PG-1016,Finisher West,FW1,103,255.9,6.45,5.85,2307,13489.0,ISU growth model
2025-08-14,PG-1016,Finisher West,FW1,104,257.8,6.49,6.49,2307,14962.0,ISU growth model
2025-08-15,PG-1016,Finisher West,FW1,105,259.7,6.53,6.74,2307,15542.0,ISU growth model
2025-08-16,PG-1016,Finisher West,FW1,106,261.5,6.57,6.71,2307,15474.0,ISU growth model
2025-08-17,PG-1016,Finisher West,FW1,107,263.4,6.61,7.17,2307,16533.0,ISU growth model
2025-08-18,PG-1016,Finisher West,FW1,108,265.3,6.65,5.88,2307,13571.0,ISU growth model
2025-08-19,PG-1016,Finisher West,FW1,109,267.2,6.69,6.24,2307,14401.0,ISU growth model
2025-08-20,PG-1016,Finisher West,FW1,110,269.0,6.73,7.08,2307,16330.0,ISU growth model
2025-08-21,PG-1016,Finisher West,FW1,111,270.9,6.77,6.38,2307,14721.0,ISU growth model
2025-03-25,PG-1017,Finisher West,FW2,0,50.7,2.04,1.69,2208,3735.0,ISU growth model
2025-03-26,PG-1017,Finisher West,FW2,1,52.5,2.08,2.6,2208,5740.0,ISU growth model
2025-03-27,PG-1017,Finisher West,FW2,2,54.2,2.12,2.29,2208,5066.0,ISU growth model
2025-03-28,PG-1017,Finisher West,FW2,3,56.0,2.15,2.19,2208,4840.0,ISU growth model
2025-03-29,PG-1017,Finisher West,FW2,4,57.7,2.19,2.18,2208,4817.0,ISU growth model
2025-03-30,PG-1017,Finisher West,FW2,5,59.5,2.23,2.28,2208,5034.0,ISU growth model
2025-03-31,PG-1017,Finisher West,FW2,6,61.2,2.27,2.36,2208,5213.0,ISU growth model
2025-04-01,PG-1017,Finisher West,FW2,7,63.0,2.3,2.42,2208,5351.0,ISU growth model
2025-04-02,PG-1017,Finisher West,FW2,8,64.7,2.34,2.45,2208,5401.0,ISU growth model
2025-04-03,PG-1017,Finisher West,FW2,9,66.5,2.38,2.4,2208,5292.0,ISU growth model
2025-04-04,PG-1017,Finisher West,FW2,10,68.3,2.42,2.38,2208,5254.0,ISU growth model
2025-04-05,PG-1017,Finisher West,FW2,11,70.0,2.46,2.43,2208,5356.0,ISU growth model
2025-04-06,PG-1017,Finisher West,FW2,12,71.8,2.49,2.45,2208,5419.0,ISU growth model
2025-04-07,PG-1017,Finisher West,FW2,13,73.5,2.53,2.76,2208,6095.0,ISU growth model
2025-04-08,PG-1017,Finisher West,FW2,14,75.3,2.57,2.69,2208,5940.0,ISU growth model
2025-04-09,PG-1017,Finisher West,FW2,15,77.0,2.61,1.99,2208,4401.0,ISU growth model
2025-04-10,PG-1017,Finisher West,FW2,16,78.8,2.64,2.78,2208,6144.0,ISU growth model
2025-04-11,PG-1017,Finisher West,FW2,17,80.5,2.68,2.72,2208,6013.0,ISU growth model
2025-04-12,PG-1017,Finisher West,FW2,18,82.3,2.72,2.72,2208,5995.0,ISU growth model
2025-04-13,PG-1017,Finisher West,FW2,19,84.0,2.76,2.67,2208,5898.0,ISU growth model
2025-04-14,PG-1017,Finisher West,FW2,20,85.8,2.79,2.28,2208,5044.0,ISU growth model
2025-04-15,PG-1017,Finisher West,FW2,21,87.6,2.83,2.29,2208,5046.0,ISU growth model
2025-04-16,PG-1017,Finisher West,FW2,22,89.3,2.87,2.02,2208,4459.0,ISU growth model
2025-04-17,PG-1017,Finisher West,FW2,23,91.1,2.91,2.25,2208,4972.0,ISU growth model
2025-04-18,PG-1017,Finisher West,FW2,24,92.8,2.95,2.04,2208,4499.0,ISU growth model
2025-04-19,PG-1017,Finisher West,FW2,25,94.6,2.98,1.99,2208,4395.0,ISU growth model
2025-04-20,PG-1017,Finisher West,FW2,26,96.3,3.02,2.15,2208,4752.0,ISU growth model
2025-04-21,PG-1017,Finisher West,FW2,27,98.1,3.06,2.45,2208,5415.0,ISU growth model
2025-04-22,PG-1017,Finisher West,FW2,28,99.8,3.1,3.33,2208,7359.0,ISU growth model
2025-04-23,PG-1017,Finisher West,FW2,29,101.6,3.13,3.26,2208,7205.0,ISU growth model
2025-04-24,PG-1017,Finisher West,FW2,30,103.3,3.17,3.36,2208,7410.0,ISU growth model
2025-04-25,PG-1017,Finisher West,FW2,31,105.1,3.21,3.34,2208,7380.0,ISU growth model
2025-04-26,PG-1017,Finisher West,FW2,32,106.9,3.25,3.08,2208,6802.0,ISU growth model
2025-04-27,PG-1017,Finisher West,FW2,33,108.6,3.29,3.4,2208,7504.0,ISU growth model
2025-04-28,PG-1017,Finisher West,FW2,34,110.4,3.32,3.54,2208,7807.0,ISU growth model
2025-04-29,PG-1017,Finisher West,FW2,35,112.1,3.36,3.56,2208,7868.0,ISU growth model
2025-04-30,PG-1017,Finisher West,FW2,36,113.9,3.4,3.72,2208,8217.0,ISU growth model
2025-05-01,PG-1017,Finisher West,FW2,37,115.6,3.44,3.63,2208,8017.0,ISU growth model
2025-05-02,PG-1017,Finisher West,FW2,38,117.4,3.47,3.57,2208,7886.0,ISU growth model
2025-05-03,PG-1017,Finisher West,FW2,39,119.1,3.51,3.81,2208,8417.0,ISU growth model
2025-05-04,PG-1017,Finisher West,FW2,40,120.9,3.55,3.54,2208,7820.0,ISU growth model
2025-05-05,PG-1017,Finisher West,FW2,41,122.6,3.59,3.33,2208,7361.0,ISU growth model
2025-05-06,PG-1017,Finisher West,FW2,42,124.4,3.62,3.58,2208,7899.0,ISU growth model
2025-05-07,PG-1017,Finisher West,FW2,43,126.2,3.66,3.44,2208,7605.0,ISU growth model
2025-05-08,PG-1017,Finisher West,FW2,44,127.9,3.7,3.5,2208,7729.0,ISU growth model
2025-05-09,PG-1017,Finisher West,FW2,45,129.7,3.74,3.69,2208,8158.0,ISU growth model
2025-05-10,PG-1017,Finisher West,FW2,46,131.4,3.78,3.54,2208,7808.0,ISU growth model
2025-05-11,PG-1017,Finisher West,FW2,47,133.2,3.81,3.72,2208,8212.0,ISU growth model
2025-05-12,PG-1017,Finisher West,FW2,48,134.9,3.85,3.27,2208,7215.0,ISU growth model
2025-05-13,PG-1017,Finisher West,FW2,49,136.7,3.89,3.96,2208,8733.0,ISU growth model
2025-05-14,PG-1017,Finisher West,FW2,50,138.4,3.93,3.93,2208,8670.0,ISU growth model
2025-05-15,PG-1017,Finisher West,FW2,51,140.2,3.96,3.71,2208,8181.0,ISU growth model
2025-05-16,PG-1017,Finisher West,FW2,52,142.0,4.0,4.21,2208,9302.0,ISU growth model
2025-05-17,PG-1017,Finisher West,FW2,53,143.7,4.04,4.34,2208,9589.0,ISU growth model
2025-05-18,PG-1017,Finisher West,FW2,54,145.5,4.08,3.55,2208,7845.0,ISU growth model
2025-05-19,PG-1017,Finisher West,FW2,55,147.2,4.12,3.86,2208,8532.0,ISU growth model
2025-05-20,PG-1017,Finisher West,FW2,56,149.0,4.15,3.9,2208,8605.0,ISU growth model
2025-05-21,PG-1017,Finisher West,FW2,57,150.7,4.19,3.88,2208,8557.0,ISU growth model
2025-05-22,PG-1017,Finisher West,FW2,58,152.5,4.23,4.51,2208,9956.0,ISU growth model
2025-05-23,PG-1017,Finisher West,FW2,59,154.2,4.27,4.2,2208,9273.0,ISU growth model
2025-05-24,PG-1017,Finisher West,FW2,60,156.0,4.3,4.21,2208,9302.0,ISU growth model
2025-05-25,PG-1017,Finisher West,FW2,61,157.7,4.34,3.65,2208,8049.0,ISU growth model
2025-05-26,PG-1017,Finisher West,FW2,62,159.5,4.38,4.6,2208,10161.0,ISU growth model
2025-05-27,PG-1017,Finisher West,FW2,63,161.3,4.42,3.98,2208,8786.0,ISU growth model
2025-05-28,PG-1017,Finisher West,FW2,64,163.0,4.45,4.48,2208,9883.0,ISU growth model
2025-05-29,PG-1017,Finisher West,FW2,65,164.8,4.49,4.59,2208,10139.0,ISU growth model
2025-05-30,PG-1017,Finisher West,FW2,66,166.5,4.53,5.02,2208,11091.0,ISU growth model
2025-05-31,PG-1017,Finisher West,FW2,67,168.3,4.57,4.09,2208,9030.0,ISU growth model
2025-06-01,PG-1017,Finisher West,FW2,68,170.0,4.61,3.49,2208,7713.0,ISU growth model
2025-06-02,PG-1017,Finisher West,FW2,69,171.8,4.64,4.71,2208,10403.0,ISU growth model
2025-06-03,PG-1017,Finisher West,FW2,70,173.5,4.68,5.36,2208,11824.0,ISU growth model
2025-06-04,PG-1017,Finisher West,FW2,71,175.3,4.72,5.19,2208,11452.0,ISU growth model
2025-06-05,PG-1017,Finisher West,FW2,72,177.0,4.76,4.84,2208,10678.0,ISU growth model
2025-06-06,PG-1017,Finisher West,FW2,73,178.8,4.79,4.61,2208,10169.0,ISU growth model
2025-06-07,PG-1017,Finisher West,FW2,74,180.6,4.83,5.14,2208,11358.0,ISU growth model
2025-06-08,PG-1017,Finisher West,FW2,75,182.3,4.87,4.49,2208,9915.0,ISU growth model
2025-06-09,PG-1017,Finisher West,FW2,76,184.1,4.91,5.09,2208,11248.0,ISU growth model
2025-06-10,PG-1017,Finisher West,FW2,77,185.8,4.95,5.14,2208,11360.0,ISU growth model
2025-06-11,PG-1017,Finisher West,FW2,78,187.6,4.98,5.41,2208,11935.0,ISU growth model
2025-06-12,PG-1017,Finisher West,FW2,79,189.3,5.02,6.13,2208,13533.0,ISU growth model
2025-06-13,PG-1017,Finisher West,FW2,80,191.1,5.06,5.22,2208,11519.0,ISU growth model
2025-06-14,PG-1017,Finisher West,FW2,81,192.8,5.1,4.89,2208,10794.0,ISU growth model
2025-06-15,PG-1017,Finisher West,FW2,82,194.6,5.13,5.12,2208,11312.0,ISU growth model
2025-06-16,PG-1017,Finisher West,FW2,83,196.3,5.17,4.44,2208,9802.0,ISU growth model
2025-06-17,PG-1017,Finisher West,FW2,84,198.1,5.21,4.92,2208,10862.0,ISU growth model
2025-06-18,PG-1017,Finisher West,FW2,85,199.9,5.25,5.08,2208,11206.0,ISU growth model
2025-06-19,PG-1017,Finisher West,FW2,86,201.6,5.28,5.06,2208,11179.0,ISU growth model
2025-06-20,PG-1017,Finisher West,FW2,87,203.4,5.32,5.39,2208,11895.0,ISU growth model
2025-06-21,PG-1017,Finisher West,FW2,88,205.1,5.36,5.01,2208,11056.0,ISU growth model
2025-06-22,PG-1017,Finisher West,FW2,89,206.9,5.4,5.88,2208,12987.0,ISU growth model
2025-06-23,PG-1017,Finisher West,FW2,90,208.6,5.44,5.44,2208,12002.0,ISU growth model
2025-06-24,PG-1017,Finisher West,FW2,91,210.4,5.47,5.47,2208,12076.0,ISU growth model
2025-06-25,PG-1017,Finisher West,FW2,92,212.1,5.51,5.37,2208,11849.0,ISU growth model
2025-06-26,PG-1017,Finisher West,FW2,93,213.9,5.55,5.62,2208,12403.0,ISU growth model
2025-06-27,PG-1017,Finisher West,FW2,94,215.6,5.59,5.96,2208,13149.0,ISU growth model
2025-06-28,PG-1017,Finisher West,FW2,95,217.4,5.62,5.23,2208,11557.0,ISU growth model
2025-06-29,PG-1017,Finisher West,FW2,96,219.2,5.66,5.36,2208,11843.0,ISU growth model
2025-06-30,PG-1017,Finisher West,FW2,97,220.9,5.7,5.56,2208,12279.0,ISU growth model
2025-07-01,PG-1017,Finisher West,FW2,98,222.7,5.74,5.12,2208,11304.0,ISU growth model
2025-07-02,PG-1017,Finisher West,FW2,99,224.4,5.77,5.4,2208,11915.0,ISU growth model
2025-07-03,PG-1017,Finisher West,FW2,100,226.2,5.81,5.59,2208,12345.0,ISU growth model
2025-07-04,PG-1017,Finisher West,FW2,101,227.9,5.85,6.26,2208,13821.0,ISU growth model
2025-07-05,PG-1017,Finisher West,FW2,102,229.7,5.89,6.01,2208,13274.0,ISU growth model
2025-07-06,PG-1017,Finisher West,FW2,103,231.4,5.93,6.02,2208,13287.0,ISU growth model
2025-07-07,PG-1017,Finisher West,FW2,104,233.2,5.96,6.37,2208,14064.0,ISU growth model
2025-07-08,PG-1017,Finisher West,FW2,105,234.9,6.0,5.94,2208,13105.0,ISU growth model
2025-07-09,PG-1017,Finisher West,FW2,106,236.7,6.04,6.23,2208,13751.0,ISU growth model
2025-07-10,PG-1017,Finisher West,FW2,107,238.5,6.08,6.03,2208,13307.0,ISU growth model
2025-07-11,PG-1017,Finisher West,FW2,108,240.2,6.11,6.24,2208,13787.0,ISU growth model
2025-07-12,PG-1017,Finisher West,FW2,109,242.0,6.15,5.87,2208,12951.0,ISU growth model
2025-07-13,PG-1017,Finisher West,FW2,110,243.7,6.19,4.98,2208,11001.0,ISU growth model
2025-07-14,PG-1017,Finisher West,FW2,111,245.5,6.23,6.16,2208,13603.0,ISU growth model
