report_begin_date,report_end_date,published_date,group,category,description,commodity,class,volume,unit,Year,IndexbyYear,report_date
"02/23/2025","03/01/2025","03/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",2459908,"Head",2025,9,2025-02-24 00:00:00.000
"02/23/2025","03/01/2025","03/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",93.8,"Pct",2025,9,2025-02-24 00:00:00.000
"02/23/2025","03/01/2025","03/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",39232,"Head",2025,9,2025-02-24 00:00:00.000
"02/23/2025","03/01/2025","03/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",97.4,"Pct",2025,9,2025-02-24 00:00:00.000
"02/23/2025","03/01/2025","03/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs Total","All",2525170,"Head",2025,9,2025-02-24 00:00:00.000
"02/23/2025","03/01/2025","03/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",4967,"Head",2025,9,2025-02-24 00:00:00.000
"02/23/2025","03/01/2025","03/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep Total","All",41808,"Head",2025,9,2025-02-24 00:00:00.000
"02/23/2025","03/01/2025","03/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves Total","All",2808,"Head",2025,9,2025-02-24 00:00:00.000
"02/23/2025","03/01/2025","03/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves","Calves",2808,"Head",2025,9,2025-02-24 00:00:00.000
"02/23/2025","03/01/2025","03/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",60295,"Head",2025,9,2025-02-24 00:00:00.000
"02/23/2025","03/01/2025","03/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.2,"Pct",2025,9,2025-02-24 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",97.3,"Pct",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",2434192,"Head",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",5167,"Head",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves Total","All",2487,"Head",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves","Calves",2487,"Head",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Cattle Total","All",564737,"Head",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",62010,"Head",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",2.5,"Pct",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep Total","All",34323,"Head",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs Total","All",2501369,"Head",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",0.2,"Pct",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",32312,"Head",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",94.1,"Pct",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2011,"Head",2025,8,2025-02-17 00:00:00.000
"02/16/2025","02/22/2025","03/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.9,"Pct",2025,8,2025-02-17 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves Total","All",2539,"Head",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep Total","All",36309,"Head",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves","Calves",2539,"Head",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",0.2,"Pct",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2325,"Head",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",2.3,"Pct",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",4937,"Head",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Cattle Total","All",562260,"Head",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",97.5,"Pct",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",93.6,"Pct",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",6.4,"Pct",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",2458331,"Head",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",57969,"Head",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",33984,"Head",2025,7,2025-02-10 00:00:00.000
"02/09/2025","02/15/2025","02/27/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs Total","All",2521237,"Head",2025,7,2025-02-10 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Cattle Total","All",582606,"Head",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",61144,"Head",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",1979,"Head",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep Total","All",34883,"Head",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves Total","All",2793,"Head",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves","Calves",2793,"Head",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",2.4,"Pct",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",0.2,"Pct",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",5206,"Head",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",94.3,"Pct",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",97.4,"Pct",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",32904,"Head",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.7,"Pct",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",2454556,"Head",2025,6,2025-02-03 00:00:00.000
"02/02/2025","02/08/2025","02/20/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs Total","All",2520906,"Head",2025,6,2025-02-03 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves","Calves",2773,"Head",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",2.3,"Pct",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2044,"Head",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",5522,"Head",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",94.1,"Pct",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Cattle Total","All",601785,"Head",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",2495737,"Head",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs Total","All",2559861,"Head",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",32409,"Head",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",97.5,"Pct",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.9,"Pct",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",0.2,"Pct",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves Total","All",2773,"Head",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",58602,"Head",2025,5,2025-01-27 00:00:00.000
"01/26/2025","02/01/2025","02/13/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep Total","All",34453,"Head",2025,5,2025-01-27 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs Total","All",2473808,"Head",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",31597,"Head",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",2408753,"Head",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",97.4,"Pct",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",94.7,"Pct",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",4966,"Head",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",0.2,"Pct",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",1756,"Head",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",2.4,"Pct",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves","Calves",2829,"Head",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves Total","All",2829,"Head",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep Total","All",33353,"Head",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Cattle Total","All",593858,"Head",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.3,"Pct",2025,4,2025-01-20 00:00:00.000
"01/19/2025","01/25/2025","02/06/2025 10:00:02","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",60089,"Head",2025,4,2025-01-20 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs Total","All",2618934,"Head",2025,3,2025-01-13 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",0.2,"Pct",2025,3,2025-01-13 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Boars",5478,"Head",2025,3,2025-01-13 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Lambs & Yearlings",94.2,"Pct",2025,3,2025-01-13 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",2086,"Head",2025,3,2025-01-13 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep","Mature Sheep",5.8,"Pct",2025,3,2025-01-13 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves Total","All",3075,"Head",2025,3,2025-01-13 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",2.6,"Pct",2025,3,2025-01-13 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Barrows & Gilts",2546570,"Head",2025,3,2025-01-13 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Calves","Calves",3075,"Head",2025,3,2025-01-13 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Hogs","Sows",66886,"Head",2025,3,2025-01-13 00:00:00.000
"01/12/2025","01/18/2025","01/30/2025 10:00:01","Livestock","Federally Inspected Slaughter (Actual)","Head Slaughtered","Slaughter Sheep Total","All",35792,"Head",2025,3,2025-01-13 00:00:00.000
