report_date,for_date_begin,avg_carcass_weight,avg_backfat,avg_loin_area,avg_loin_depth,standard_lean_yield,wtd_avg_base,wtd_avg_net_price,WeekofYear,Year,IndexbyYear
2003-01-17 00:00:00.000,2003-01-16 00:00:00.000,200.01,".76","7.06","2.35","51.30","46.68","49.12","35",2003,12
2003-01-15 00:00:00.000,2003-01-14 00:00:00.000,200.5,".76","7.08","2.36","51.30","45.09","47.61","33",2003,10
2003-01-10 00:00:00.000,2003-01-09 00:00:00.000,199.38,".76","7.01","2.33","51.30","45.12","47.33","25",2003,7
2003-01-09 00:00:00.000,2003-01-08 00:00:00.000,199.95,".76","7.02","2.34","51.30","44.99","47.63","24",2003,6
2003-01-08 00:00:00.000,2003-01-07 00:00:00.000,200.09,".76","7.03","2.34","51.30","44.64","47.41","23",2003,5
2003-01-07 00:00:00.000,2003-01-06 00:00:00.000,200.49,".76","7.04","2.34","51.30","44.50","47.12","22",2003,4
2003-01-06 00:00:00.000,2003-01-03 00:00:00.000,201.03,".76","7.00","2.33","51.30","44.64","46.89","21",2003,3
2003-01-03 00:00:00.000,2003-01-02 00:00:00.000,200.5,".76","7.05","2.35","51.30","44.18","46.83","15",2003,2
2002-12-31 00:00:00.000,2002-12-30 00:00:00.000,199.26,".76","7.04","2.35","51.30","51.30","46.42","532",2002,255
2001-09-12 00:00:00.000,2001-09-11 00:00:00.000,193.18,".76","6.98","2.33","51.30","60.48","62.35","373",2001,27
2001-09-06 00:00:00.000,2001-09-05 00:00:00.000,192.31,".76","6.96","2.32","51.30","60.56","62.07","364",2001,23
2012-12-10 00:00:00.000,2012-12-07 00:00:00.000,208.46,".76","7.65","2.55","51.70","83.15","85.43","511",2012,241
2009-10-12 00:00:00.000,2009-10-09 00:00:00.000,203.45,".76","7.28","2.42","51.50","50.18","52.22","421",2009,200
2009-09-21 00:00:00.000,2009-09-18 00:00:00.000,203.24,".76","7.34","2.44","51.50","52.50","54.50","391",2009,185
2009-09-14 00:00:00.000,2009-09-11 00:00:00.000,203,".76","7.26","2.42","51.50","52.28","54.07","381",2009,180
2008-10-20 00:00:00.000,2008-10-17 00:00:00.000,202.35,".76","7.61","2.53","51.50","63.87","66.14","431",2008,206
2008-09-08 00:00:00.000,2008-09-05 00:00:00.000,198.35,".76","7.60","2.53","51.60","72.05","74.49","371",2008,176
2008-04-23 00:00:00.000,2008-04-22 00:00:00.000,200.83,".76","7.92","2.64","51.80","64.90","67.54","173",2008,81
2007-09-04 00:00:00.000,2007-08-31 00:00:00.000,198.38,".76","7.26","2.42","51.50","63.23","65.91","362",2007,173
2007-01-12 00:00:00.000,2007-01-11 00:00:00.000,204.51,".76","7.29","2.43","51.50","56.18","58.28","25",2007,9
2007-01-09 00:00:00.000,2007-01-08 00:00:00.000,204.07,".76","7.31","2.43","51.50","56.57","58.61","22",2007,6
2007-01-08 00:00:00.000,2007-01-05 00:00:00.000,205.65,".76","7.34","2.44","51.50","57.19","59.26","21",2007,5
2007-01-02 00:00:00.000,2006-12-29 00:00:00.000,205.19,".76","7.27","2.42","51.50","59.36","61.32","12",2007,1
2006-12-29 00:00:00.000,2006-12-28 00:00:00.000,204.54,".76","7.31","2.43","51.50","59.30","61.45","535",2006,254
2006-12-21 00:00:00.000,2006-12-20 00:00:00.000,203.19,".76","7.23","2.41","51.50","56.25","58.37","524",2006,249
2006-12-15 00:00:00.000,2006-12-14 00:00:00.000,203.33,".76","7.26","2.42","51.50","58.34","60.38","515",2006,245
2006-12-14 00:00:00.000,2006-12-13 00:00:00.000,203.31,".76","7.26","2.42","51.50","58.92","60.98","514",2006,244
2006-12-11 00:00:00.000,2006-12-08 00:00:00.000,204.52,".76","7.32","2.44","51.50","60.07","62.33","511",2006,241
2006-11-30 00:00:00.000,2006-11-29 00:00:00.000,203.75,".76","7.26","2.42","51.50","59.88","61.93","494",2006,234
2006-11-22 00:00:00.000,2006-11-21 00:00:00.000,203.28,".76","7.25","2.42","51.50","57.09","59.30","483",2006,229
2006-11-07 00:00:00.000,2006-11-06 00:00:00.000,202.29,".76","7.20","2.40","51.50","61.82","63.87","462",2006,218
2006-08-21 00:00:00.000,2006-08-18 00:00:00.000,197.11,".76","7.12","2.37","51.50","69.20","71.72","351",2006,163
2006-08-14 00:00:00.000,2006-08-11 00:00:00.000,196.53,".76","7.05","2.35","51.50","67.62","69.87","341",2006,158
2006-07-18 00:00:00.000,2006-07-17 00:00:00.000,197.33,".76","7.10","2.37","51.50","67.01","69.11","302",2006,139
2006-07-12 00:00:00.000,2006-07-11 00:00:00.000,198.09,".76","7.15","2.38","51.50","68.13","70.37","293",2006,135
2006-06-15 00:00:00.000,2006-06-14 00:00:00.000,200.14,".76","7.22","2.41","51.50","70.76","73.24","254",2006,117
2006-06-14 00:00:00.000,2006-06-13 00:00:00.000,199.5,".76","7.18","2.39","51.50","70.47","72.85","253",2006,116
2006-06-07 00:00:00.000,2006-06-06 00:00:00.000,200.43,".76","7.19","2.40","51.50","65.88","68.11","243",2006,111
2006-05-26 00:00:00.000,2006-05-25 00:00:00.000,201.31,".76","7.21","2.40","51.50","65.14","67.46","225",2006,104
2006-05-19 00:00:00.000,2006-05-18 00:00:00.000,203.05,".76","7.30","2.43","51.60","65.14","67.38","215",2006,99
2006-05-17 00:00:00.000,2006-05-16 00:00:00.000,202.08,".76","7.25","2.41","51.50","64.82","66.98","213",2006,97
2006-05-16 00:00:00.000,2006-05-15 00:00:00.000,202.79,".76","7.22","2.40","51.50","64.59","66.63","212",2006,96
2006-05-15 00:00:00.000,2006-05-12 00:00:00.000,203.95,".76","7.27","2.42","51.50","64.27","66.43","211",2006,95
2006-05-12 00:00:00.000,2006-05-11 00:00:00.000,203.97,".76","7.27","2.42","51.50","63.92","66.29","205",2006,94
2006-05-09 00:00:00.000,2006-05-08 00:00:00.000,203.12,".76","7.19","2.40","51.50","63.01","64.98","202",2006,91
2006-04-24 00:00:00.000,2006-04-21 00:00:00.000,204.93,".76","7.24","2.41","51.50","56.76","58.82","181",2006,80
2006-02-10 00:00:00.000,2006-02-09 00:00:00.000,204.33,".76","7.19","2.40","51.50","54.23","56.35","75",2006,29
2006-02-09 00:00:00.000,2006-02-08 00:00:00.000,204.18,".76","7.27","2.42","51.50","53.50","55.57","74",2006,28
2006-01-24 00:00:00.000,2006-01-23 00:00:00.000,204.97,".76","7.29","2.43","51.50","54.34","56.20","52",2006,16
2006-01-19 00:00:00.000,2006-01-18 00:00:00.000,205.62,".76","7.33","2.44","51.50","53.21","55.10","44",2006,13
2006-01-13 00:00:00.000,2006-01-12 00:00:00.000,205.84,".76","7.27","2.42","51.50","55.43","57.44","35",2006,9
2006-01-06 00:00:00.000,2006-01-05 00:00:00.000,205.7,".76","7.29","2.43","51.50","56.27","58.27","25",2006,4
2005-12-23 00:00:00.000,2005-12-22 00:00:00.000,203.91,".76","7.26","2.42","51.50","57.52","59.63","525",2005,251
2005-10-31 00:00:00.000,2005-10-28 00:00:00.000,202.71,".76","7.07","2.36","51.20","58.31","60.06","451",2005,213
2005-07-15 00:00:00.000,2005-07-14 00:00:00.000,197.2,".76","7.08","2.36","51.20","66.47","68.72","295",2005,138
2005-06-09 00:00:00.000,2005-06-08 00:00:00.000,200.94,".76","7.12","2.37","51.20","65.44","67.55","244",2005,113
2005-05-24 00:00:00.000,2005-05-23 00:00:00.000,201.17,".76","7.22","2.40","51.50","71.82","74.10","222",2005,102
2005-02-21 00:00:00.000,2005-02-18 00:00:00.000,203.97,".76","7.27","2.42","51.50","64.78","66.78","91",2005,36
2004-12-22 00:00:00.000,2004-12-21 00:00:00.000,201.27,".76","7.14","2.38","51.20","63.53","65.86","523",2004,250
2004-10-07 00:00:00.000,2004-10-06 00:00:00.000,199.22,".76","7.06","2.35","51.20","72.49","75.07","414",2004,197
2004-10-05 00:00:00.000,2004-10-04 00:00:00.000,198.61,".76","7.04","2.35","51.20","74.23","76.48","412",2004,195
2004-09-24 00:00:00.000,2004-09-23 00:00:00.000,199.02,".76","7.09","2.36","51.20","73.94","76.45","395",2004,188
2004-09-17 00:00:00.000,2004-09-16 00:00:00.000,198.19,".76","7.02","2.34","51.10","70.00","72.50","385",2004,183
2004-08-25 00:00:00.000,2004-08-24 00:00:00.000,196.23,".76","7.00","2.33","51.20","70.27","72.68","353",2004,167
2004-08-24 00:00:00.000,2004-08-23 00:00:00.000,195.96,".76","7.03","2.34","51.20","70.78","73.19","352",2004,166
2004-08-20 00:00:00.000,2004-08-19 00:00:00.000,195.79,".76","7.03","2.34","51.20","71.08","73.55","345",2004,164
2004-08-18 00:00:00.000,2004-08-17 00:00:00.000,195.8,".76","7.08","2.36","51.20","72.16","74.73","343",2004,162
2004-08-03 00:00:00.000,2004-08-02 00:00:00.000,194.09,".76","7.02","2.34","51.20","74.12","76.56","322",2004,151
2004-07-28 00:00:00.000,2004-07-27 00:00:00.000,194.96,".76","7.07","2.36","51.20","74.16","76.62","313",2004,147
2004-07-27 00:00:00.000,2004-07-26 00:00:00.000,194.92,".76","6.95","2.32","51.20","74.26","76.42","312",2004,146
2004-07-19 00:00:00.000,2004-07-16 00:00:00.000,196.35,".76","7.09","2.36","51.20","73.84","76.51","301",2004,140
2004-07-16 00:00:00.000,2004-07-15 00:00:00.000,195.36,".76","7.06","2.35","51.20","73.95","76.45","295",2004,139
2004-07-15 00:00:00.000,2004-07-14 00:00:00.000,194.7,".76","7.04","2.35","51.20","74.17","76.67","294",2004,138
2004-07-13 00:00:00.000,2004-07-12 00:00:00.000,195.39,".76","7.05","2.35","51.20","73.90","76.37","292",2004,136
2004-06-17 00:00:00.000,2004-06-16 00:00:00.000,196.3,".76","7.25","2.41","51.50","73.23","76.09","254",2004,119
2004-06-14 00:00:00.000,2004-06-11 00:00:00.000,199.18,".76","7.10","2.36","51.20","73.30","75.88","251",2004,116
2004-02-02 00:00:00.000,2004-01-30 00:00:00.000,199.55,".76","6.92","2.31","51.20","55.87","58.14","61",2004,22
2004-01-19 00:00:00.000,2004-01-16 00:00:00.000,201.92,".76","7.04","2.34","51.20","51.14","53.22","41",2004,12
2004-01-12 00:00:00.000,2004-01-09 00:00:00.000,202.16,".76","7.04","2.35","51.20","51.23","53.13","31",2004,7
2003-12-10 00:00:00.000,2003-12-09 00:00:00.000,200.81,".76","7.05","2.35","51.20","49.76","51.95","503",2003,241
2003-10-22 00:00:00.000,2003-10-21 00:00:00.000,199.51,".76","7.03","2.34","51.20","52.44","54.70","433",2003,207
2003-10-13 00:00:00.000,2003-10-10 00:00:00.000,199.15,".76","7.03","2.34","51.20","53.10","55.42","421",2003,200
2003-10-10 00:00:00.000,2003-10-09 00:00:00.000,198.87,".76","7.06","2.35","51.20","52.93","55.23","415",2003,199
2003-10-06 00:00:00.000,2003-10-03 00:00:00.000,198.2,".76","6.98","2.33","51.20","54.05","56.46","411",2003,195
2003-10-02 00:00:00.000,2003-10-01 00:00:00.000,197.02,".76","6.98","2.33","51.20","55.11","57.47","404",2003,193
2003-10-01 00:00:00.000,2003-09-30 00:00:00.000,196.88,".76","7.00","2.33","51.20","55.88","58.34","403",2003,192
2003-09-30 00:00:00.000,2003-09-29 00:00:00.000,196.02,".76","6.98","2.33","51.20","56.24","58.64","402",2003,191
2003-09-05 00:00:00.000,2003-09-04 00:00:00.000,194.57,".76","6.91","2.30","51.20","50.71","52.91","365",2003,174
2003-08-21 00:00:00.000,2003-08-20 00:00:00.000,194.15,".76","6.98","2.33","51.20","55.44","57.92","344",2003,164
2003-08-19 00:00:00.000,2003-08-18 00:00:00.000,194.39,".76","7.03","2.34","51.20","56.57","59.18","342",2003,162
2003-08-18 00:00:00.000,2003-08-15 00:00:00.000,193.87,".76","6.93","2.31","51.20","57.63","59.92","341",2003,161
2003-08-04 00:00:00.000,2003-08-01 00:00:00.000,194.31,".76","6.93","2.31","51.10","57.90","60.41","321",2003,151
2003-08-01 00:00:00.000,2003-07-31 00:00:00.000,194.5,".76","6.96","2.32","51.20","57.79","60.39","315",2003,150
2003-07-30 00:00:00.000,2003-07-29 00:00:00.000,192.84,".76","6.90","2.30","51.20","58.43","60.96","313",2003,148
2003-07-28 00:00:00.000,2003-07-25 00:00:00.000,194.08,".76","6.95","2.31","51.20","58.58","61.05","311",2003,146
2003-07-25 00:00:00.000,2003-07-24 00:00:00.000,195.14,".76","6.99","2.33","51.20","58.70","61.20","305",2003,145
2003-07-24 00:00:00.000,2003-07-23 00:00:00.000,194.22,".76","6.96","2.32","51.20","58.85","61.47","304",2003,144
2003-07-21 00:00:00.000,2003-07-18 00:00:00.000,194.91,".76","6.95","2.32","51.20","58.59","60.99","301",2003,141
2003-07-17 00:00:00.000,2003-07-16 00:00:00.000,194.72,".76","6.96","2.32","51.10","59.08","61.54","294",2003,139
2003-07-14 00:00:00.000,2003-07-11 00:00:00.000,195.33,".76","6.87","2.29","51.20","60.41","62.80","291",2003,136
2003-06-24 00:00:00.000,2003-06-23 00:00:00.000,195.31,".76","6.90","2.30","51.20","63.87","66.46","262",2003,123
2003-01-13 00:00:00.000,2003-01-10 00:00:00.000,199.78,".76","6.97","2.32","51.20","44.87","46.98","31",2003,8
2002-12-30 00:00:00.000,2002-12-27 00:00:00.000,200.27,".76","7.11","2.37",".50","51.40","46.31","531",2002,254
2002-12-24 00:00:00.000,2002-12-23 00:00:00.000,198.79,".76","7.03","2.34",".50","51.30","46.29","522",2002,251
2002-12-18 00:00:00.000,2002-12-17 00:00:00.000,198.98,".76","7.00","2.33",".50","51.20","47.20","513",2002,247
2002-12-17 00:00:00.000,2002-12-16 00:00:00.000,198.32,".76","7.00","2.33",".50","51.20","46.87","512",2002,246
2002-12-16 00:00:00.000,2002-12-13 00:00:00.000,199.56,".76","7.06","2.35",".50","51.20","46.61","511",2002,245
2002-12-13 00:00:00.000,2002-12-12 00:00:00.000,198.8,".76","7.01","2.34",".50","51.30","47.22","505",2002,244
2002-12-12 00:00:00.000,2002-12-11 00:00:00.000,198.47,".76","6.99","2.33",".50","51.30","47.39","504",2002,243
2002-12-11 00:00:00.000,2002-12-10 00:00:00.000,198.27,".76","6.98","2.33",".50","51.20","48.10","503",2002,242
2002-12-10 00:00:00.000,2002-12-09 00:00:00.000,199.19,".76","6.98","2.32",".50","51.10","48.16","502",2002,241
2002-12-05 00:00:00.000,2002-12-04 00:00:00.000,199.61,".76","7.00","2.33",".50","51.20","47.15","494",2002,238
2002-12-04 00:00:00.000,2002-12-03 00:00:00.000,199.22,".76","7.08","2.36",".50","51.20","46.69","493",2002,237
2002-11-29 00:00:00.000,2002-11-27 00:00:00.000,198.39,".76","7.00","2.33",".50","51.20","45.34","485",2002,234
2002-11-27 00:00:00.000,2002-11-26 00:00:00.000,198.49,".76","6.98","2.32",".50","51.20","44.92","483",2002,233
2002-11-26 00:00:00.000,2002-11-25 00:00:00.000,198.14,".76","6.98","2.32",".50","51.20","44.25","482",2002,232
2002-11-25 00:00:00.000,2002-11-22 00:00:00.000,199.67,".76","7.04","2.35",".50","51.20","43.89","481",2002,231
2002-11-22 00:00:00.000,2002-11-21 00:00:00.000,199.09,".76","7.03","2.34",".50","51.20","44.08","475",2002,230
2002-11-21 00:00:00.000,2002-11-20 00:00:00.000,198.73,".76","6.97","2.32",".50","51.20","43.94","474",2002,229
2002-11-15 00:00:00.000,2002-11-14 00:00:00.000,198.22,".76","6.97","2.32",".50","51.20","44.66","465",2002,225
2002-11-14 00:00:00.000,2002-11-13 00:00:00.000,197.73,".76","6.95","2.32",".50","51.20","45.47","464",2002,224
2002-11-13 00:00:00.000,2002-11-12 00:00:00.000,197.88,".76","6.95","2.32",".50","51.20","44.96","463",2002,223
2002-11-08 00:00:00.000,2002-11-07 00:00:00.000,198.25,".76","6.93","2.31",".50","51.20","45.18","455",2002,220
2002-11-06 00:00:00.000,2002-11-05 00:00:00.000,198.81,".76","6.97","2.32",".50","51.20","44.00","453",2002,218
2002-11-01 00:00:00.000,2002-10-31 00:00:00.000,198,".76","6.95","2.32",".50","51.30","42.60","445",2002,215
2002-10-28 00:00:00.000,2002-10-25 00:00:00.000,197.73,".76","6.91","2.30",".50","51.10","44.28","441",2002,211
2002-10-21 00:00:00.000,2002-10-18 00:00:00.000,196.76,".76","6.88","2.29",".50","51.10","47.89","431",2002,206
2002-10-14 00:00:00.000,2002-10-11 00:00:00.000,196.46,".76","6.94","2.31",".50","51.20","48.83","421",2002,201
2002-09-16 00:00:00.000,2002-09-13 00:00:00.000,194.26,".76","6.97","2.32",".50","51.20","42.05","381",2002,181
2002-08-26 00:00:00.000,2002-08-23 00:00:00.000,192.51,".76","6.84","2.28",".50","51.10","46.20","351",2002,167
2002-08-19 00:00:00.000,2002-08-16 00:00:00.000,191.81,".76","6.83","2.28",".50","51.10","49.65","341",2002,162
2002-07-23 00:00:00.000,2002-07-22 00:00:00.000,191.68,".76","6.88","2.29",".50","51.20","57.02","302",2002,143
2002-07-22 00:00:00.000,2002-07-19 00:00:00.000,193.44,".76","6.89","2.30",".50","51.10","56.52","301",2002,142
2002-07-15 00:00:00.000,2002-07-12 00:00:00.000,192.8,".76","6.89","2.30",".50","51.20","55.81","291",2002,137
2002-06-28 00:00:00.000,2002-06-27 00:00:00.000,194.17,".76","6.93","2.31",".50","51.20","57.64","265",2002,127
2002-06-21 00:00:00.000,2002-06-20 00:00:00.000,196.43,".76","6.96","2.32",".50","51.10","53.89","255",2002,122
2002-06-18 00:00:00.000,2002-06-17 00:00:00.000,196.18,".76","6.94","2.31",".50","51.20","51.93","252",2002,119
2002-06-17 00:00:00.000,2002-06-14 00:00:00.000,196.28,".76","6.95","2.32",".50","51.20","51.58","251",2002,118
2002-06-14 00:00:00.000,2002-06-13 00:00:00.000,196.28,".76","6.92","2.31",".50","51.20","51.84","245",2002,117
2002-06-13 00:00:00.000,2002-06-12 00:00:00.000,196.32,".76","6.96","2.32",".50","51.20","51.88","244",2002,116
2002-06-11 00:00:00.000,2002-06-10 00:00:00.000,196.61,".76","6.99","2.33",".50","51.30","51.66","242",2002,114
2002-06-07 00:00:00.000,2002-06-06 00:00:00.000,197.42,".76","6.96","2.32",".50","51.20","50.18","235",2002,112
2002-06-06 00:00:00.000,2002-06-05 00:00:00.000,197.62,".76","6.94","2.31",".50","51.30","49.77","234",2002,111
2002-06-05 00:00:00.000,2002-06-04 00:00:00.000,197.79,".76","6.98","2.33",".50","51.30","49.40","233",2002,110
2002-06-04 00:00:00.000,2002-06-03 00:00:00.000,196.79,".76","6.96","2.32",".50","51.30","49.11","232",2002,109
2002-05-30 00:00:00.000,2002-05-29 00:00:00.000,197.33,".76","7.01","2.34",".50","51.20","50.86","224",2002,106
2002-05-29 00:00:00.000,2002-05-28 00:00:00.000,197.52,".76","7.00","2.33",".50","51.30","51.40","223",2002,105
2002-05-24 00:00:00.000,2002-05-23 00:00:00.000,197.75,".76","6.95","2.32",".50","51.20","52.53","215",2002,103
2002-05-23 00:00:00.000,2002-05-22 00:00:00.000,198.21,".76","6.99","2.33",".50","51.10","53.16","214",2002,102
2002-05-22 00:00:00.000,2002-05-21 00:00:00.000,198.08,".76","6.99","2.33",".50","51.30","53.26","213",2002,101
2002-05-21 00:00:00.000,2002-05-20 00:00:00.000,198.06,".76","6.96","2.32",".50","51.20","53.09","212",2002,100
2002-05-17 00:00:00.000,2002-05-16 00:00:00.000,199.14,".76","7.04","2.35",".50","51.20","51.74","205",2002,98
2002-05-16 00:00:00.000,2002-05-15 00:00:00.000,198.1,".76","7.01","2.34",".50","51.30","51.00","204",2002,97
2002-05-14 00:00:00.000,2002-05-13 00:00:00.000,198.88,".76","7.01","2.33",".50","51.20","49.55","202",2002,95
2002-05-13 00:00:00.000,2002-05-10 00:00:00.000,199.2,".76","6.99","2.33",".50","51.20","48.84","201",2002,94
2002-05-09 00:00:00.000,2002-05-08 00:00:00.000,198,".76","7.03","2.34",".50","51.30","48.48","194",2002,92
2002-05-07 00:00:00.000,2002-05-06 00:00:00.000,199.02,".76","6.97","2.32",".50","51.20","48.04","192",2002,90
2002-05-06 00:00:00.000,2002-05-03 00:00:00.000,199.21,".76","6.99","2.33",".50","51.30","47.56","191",2002,89
2002-05-03 00:00:00.000,2002-05-02 00:00:00.000,199.36,".76","7.03","2.34",".50","51.30","48.23","185",2002,88
2002-05-02 00:00:00.000,2002-05-01 00:00:00.000,198.39,".76","6.98","2.32",".50","51.30","48.28","184",2002,87
2002-04-29 00:00:00.000,2002-04-26 00:00:00.000,200.62,".76","7.02","2.34",".50","51.20","48.60","181",2002,84
2002-04-23 00:00:00.000,2002-04-22 00:00:00.000,200.33,".76","7.03","2.34",".50","51.30","47.27","172",2002,80
2002-04-08 00:00:00.000,2002-04-05 00:00:00.000,200.33,".76","6.99","2.33",".50","51.30","50.03","151",2002,69
2002-04-04 00:00:00.000,2002-04-03 00:00:00.000,200.14,".76","7.05","2.35",".50","51.30","50.72","144",2002,67
2002-02-08 00:00:00.000,2002-02-07 00:00:00.000,199.99,".76","7.06","2.35",".50","51.30","56.55","65",2002,28
2002-02-07 00:00:00.000,2002-02-06 00:00:00.000,198.92,".76","7.00","2.33",".50","51.20","57.01","64",2002,27
2002-02-06 00:00:00.000,2002-02-05 00:00:00.000,198.94,".76","7.02","2.34",".50","51.20","57.23","63",2002,26
2002-02-05 00:00:00.000,2002-02-04 00:00:00.000,199.05,".76","7.01","2.34",".50","51.20","57.39","62",2002,25
2002-02-01 00:00:00.000,2002-01-31 00:00:00.000,199.18,".76","7.04","2.35",".50","51.30","57.01","55",2002,23
2002-01-31 00:00:00.000,2002-01-30 00:00:00.000,198.55,".76","7.02","2.34",".50","51.30","57.00","54",2002,22
2002-01-30 00:00:00.000,2002-01-29 00:00:00.000,198.7,".76","7.06","2.35",".50","51.30","57.08","53",2002,21
2002-01-29 00:00:00.000,2002-01-28 00:00:00.000,199.22,".76","7.10","2.36",".50","51.30","56.76","52",2002,20
2002-01-25 00:00:00.000,2002-01-24 00:00:00.000,199,".76","7.03","2.34",".50","51.30","56.37","45",2002,18
2002-01-24 00:00:00.000,2002-01-23 00:00:00.000,199.18,".76","7.07","2.35",".50","51.30","56.07","44",2002,17
2002-01-22 00:00:00.000,2002-01-21 00:00:00.000,198.63,".76","7.11","2.37",".50","51.30","55.24","42",2002,15
2002-01-21 00:00:00.000,2002-01-18 00:00:00.000,200.89,".76","7.13","2.38",".50","51.30","54.59","41",2002,14
2002-01-14 00:00:00.000,2002-01-11 00:00:00.000,199.93,".76","7.07","2.36",".50","51.20","52.57","31",2002,9
2002-01-09 00:00:00.000,2002-01-08 00:00:00.000,199.65,".76","7.08","2.36",".50","51.20","53.07","23",2002,6
2002-01-04 00:00:00.000,2002-01-03 00:00:00.000,200.45,".76","7.16","2.38",".50","51.20","53.05","15",2002,3
2001-12-28 00:00:00.000,2001-12-27 00:00:00.000,199.16,".76","7.12","2.37","51.20","47.65","50.22","525",2001,101
2001-10-25 00:00:00.000,2001-10-24 00:00:00.000,198.38,".76","7.04","2.35","51.10","51.29","52.30","434",2001,58
2001-10-12 00:00:00.000,2001-10-11 00:00:00.000,196.79,".76","7.00","2.33","51.10","56.29","57.63","415",2001,49
