date,weekly_exports,accumulated_exports,outstanding_sales,gross_sales,net_sales,total_commitment,nmy_outstanding_sales,nmy_net_sales,week_of_year,commodity,grain_year,year,indexby_year,year_grain,indexby_year_grain
2019-12-19,15968,803072,92104,12277,6319,895176,60342,13127,514,Beef,2020,2019,51,2020,16
2019-12-26,1076436,20844980,8570807,349338,330344,29415787,180081,1703,184,Soybean,2020,2019,52,2020,17
2019-12-26,447466,8375027,9979558,537372,531393,18354585,815618,8598,184,Corn,2020,2019,52,2020,17
2019-12-26,12633,815705,83129,5604,3658,898834,66072,5730,524,Beef,2020,2019,52,2020,17
2019-12-26,30597,1596582,183976,18812,3264,1780558,344954,24097,524,Pork,2020,2019,52,2020,17
2019-12-26,201080,2622989,2915644,101388,94686,5538633,87286,1500,184,Soybean Meal,2020,2019,52,2020,17
2020-01-02,148124,2771113,2841755,87208,74235,5612868,87286,0,194,Soybean Meal,2020,2020,1,2020,18
2020-01-02,1914,1914,507227,169195,26793,509141,0,0,14,Pork,2020,2020,1,2020,18
2020-01-02,1118845,21963825,7807504,424299,355542,29771329,183522,3441,194,Soybean,2020,2020,1,2020,18
2020-01-02,514555,8889582,9626891,266184,161888,18516473,815618,0,194,Corn,2020,2020,1,2020,18
2020-01-02,4506,4506,144256,83402,8096,148762,0,0,14,Beef,2020,2020,1,2020,18
2020-01-02,7767,823472,74594,413,-768,898066,144256,8096,14,Beef,2020,2020,1,2020,18
2020-01-02,27751,1624333,137394,6309,-18831,1761727,507227,26793,14,Pork,2020,2020,1,2020,18
2020-01-09,1209033,23172858,7240556,723320,642085,30413414,183522,0,204,Soybean,2020,2020,2,2020,19
2020-01-09,41506,43420,504392,42798,38671,547812,0,0,24,Pork,2020,2020,2,2020,19
2020-01-09,253362,3024475,2963548,384749,375155,5988023,87286,0,204,Soybean Meal,2020,2020,2,2020,19
2020-01-09,544677,9434259,9866976,810483,784762,19301235,1022618,207000,204,Corn,2020,2020,2,2020,19
2020-01-09,17350,21856,144744,23961,17838,166600,0,0,24,Beef,2020,2020,2,2020,19
2020-01-16,392060,9826319,10481789,1058320,1006873,20308108,1024618,2000,214,Corn,2020,2020,3,2020,20
2020-01-16,44417,87837,490309,32386,30334,578146,265,265,34,Pork,2020,2020,3,2020,20
2020-01-16,17926,39782,154615,28956,27797,194397,0,0,34,Beef,2020,2020,3,2020,20
2020-01-16,231629,3256104,3373838,644306,641919,6629942,87286,0,214,Soybean Meal,2020,2020,3,2020,20
2020-01-16,1053087,24225945,6977475,1025291,790006,31203420,304265,120743,214,Soybean,2020,2020,3,2020,20
2020-01-23,43646,131483,480753,37846,34090,612236,265,0,44,Pork,2020,2020,4,2020,21
2020-01-23,1162106,25388051,6215944,497225,400575,31603995,306265,2000,224,Soybean,2020,2020,4,2020,21
2020-01-23,681932,10508251,11034517,1277499,1234660,21542768,1168194,143576,224,Corn,2020,2020,4,2020,21
2020-01-23,189245,3445349,3623355,456717,438762,7068704,87286,0,224,Soybean Meal,2020,2020,4,2020,21
2020-01-23,16577,56359,159785,23260,21747,216144,0,0,44,Beef,2020,2020,4,2020,21
2020-01-30,1382334,26770385,5471446,729374,637836,32241831,310265,4000,234,Soybean,2020,2020,5,2020,22
2020-01-30,599003,11107254,11683316,1265094,1247802,22790570,1258923,90729,234,Corn,2020,2020,5,2020,22
2020-01-30,18561,74920,159954,20274,18730,234874,0,0,54,Beef,2020,2020,5,2020,22
2020-01-30,42894,174377,467314,33627,29455,641691,312,47,54,Pork,2020,2020,5,2020,22
2020-01-30,171887,3617236,3664158,222070,212690,7281394,87286,0,234,Soybean Meal,2020,2020,5,2020,22
2020-02-06,782762,11890016,11869369,1007851,968815,23759385,1258923,0,244,Corn,2020,2020,6,2020,23
2020-02-06,42883,217260,453016,32727,28585,670276,312,0,64,Pork,2020,2020,6,2020,23
2020-02-06,593345,27363730,5504949,652095,626848,32868679,316565,6300,244,Soybean,2020,2020,6,2020,23
2020-02-06,16890,91810,160556,19144,17492,252366,0,0,64,Beef,2020,2020,6,2020,23
2020-02-06,268189,3885425,3630166,235811,234197,7515591,87286,0,244,Soybean Meal,2020,2020,6,2020,23
2020-02-13,237138,4122563,3562461,191491,169433,7685024,87286,0,254,Soybean Meal,2020,2020,7,2020,24
2020-02-13,17884,109694,162059,20975,19387,271753,0,0,74,Beef,2020,2020,7,2020,24
2020-02-13,42193,259453,434570,27587,23747,694023,312,0,74,Pork,2020,2020,7,2020,24
2020-02-13,760882,12650898,12357312,1330507,1248825,25008210,1259939,1016,254,Corn,2020,2020,7,2020,24
2020-02-13,957812,28321542,5041414,595559,494277,33362956,319925,3360,254,Soybean,2020,2020,7,2020,24
2020-02-20,597946,28919488,4782777,357696,339309,33702265,342045,22120,264,Soybean,2020,2020,8,2020,25
2020-02-20,42547,302000,430945,43685,38922,732945,312,0,84,Pork,2020,2020,8,2020,25
2020-02-20,844671,13495569,12377276,956380,864635,25872845,1373559,113620,264,Corn,2020,2020,8,2020,25
2020-02-20,17754,127448,158216,15078,13911,285664,0,0,84,Beef,2020,2020,8,2020,25
2020-02-20,276656,4399219,3443325,166888,157520,7842544,95840,8554,264,Soybean Meal,2020,2020,8,2020,25
2020-02-27,16524,143972,154454,14373,12762,298426,0,0,94,Beef,2020,2020,9,2020,26
2020-02-27,884613,14380182,12261868,881524,769205,26642050,1473591,100032,274,Corn,2020,2020,9,2020,26
2020-02-27,669481,29588969,4432263,358143,318967,34021232,343445,1400,274,Soybean,2020,2020,9,2020,26
2020-02-27,338257,4737476,3421728,323225,316660,8159204,100701,4861,274,Soybean Meal,2020,2020,9,2020,26
2020-02-27,43484,345484,421174,38363,33713,766658,312,0,94,Pork,2020,2020,9,2020,26
2020-03-05,16224,160196,155898,19107,17668,316094,0,0,104,Beef,2020,2020,10,2020,27
2020-03-05,851715,15231897,12881318,1599058,1471165,28113215,1601691,128100,284,Corn,2020,2020,10,2020,27
2020-03-05,502987,30091956,4167460,410235,238184,34259416,344831,1386,284,Soybean,2020,2020,10,2020,27
2020-03-05,44546,390030,350025,28210,-26603,740055,312,0,104,Pork,2020,2020,10,2020,27
2020-03-05,341457,5078933,3252037,174199,171766,8330970,100772,71,284,Soybean Meal,2020,2020,10,2020,27
2020-03-12,16592,176788,160494,23102,21188,337282,0,0,114,Beef,2020,2020,11,2020,28
2020-03-12,241852,5320785,3089737,147404,79552,8410522,100772,0,294,Soybean Meal,2020,2020,11,2020,28
2020-03-12,439718,30531674,4315675,644967,587933,34847349,414420,69589,294,Soybean,2020,2020,11,2020,28
2020-03-12,43005,433035,342670,39621,35650,775705,312,0,114,Pork,2020,2020,11,2020,28
2020-03-12,970158,16202055,12815684,956463,904524,29017739,1657764,56073,294,Corn,2020,2020,11,2020,28
2020-03-19,16815,193603,158180,16373,14501,351783,0,0,124,Beef,2020,2020,12,2020,29
2020-03-19,607102,31138776,4612913,931076,904340,35751689,414920,500,304,Soybean,2020,2020,12,2020,29
2020-03-19,289741,5610526,3051213,293647,251217,8661739,116814,16042,304,Soybean Meal,2020,2020,12,2020,29
2020-03-19,48559,481594,332694,41390,38583,814288,312,0,124,Pork,2020,2020,12,2020,29
2020-03-19,846016,17048071,13783923,1848300,1814255,30831994,1740695,82931,304,Corn,2020,2020,12,2020,29
2020-03-26,468374,31607150,5101956,978850,957417,36709106,528917,113997,314,Soybean,2020,2020,13,2020,30
2020-03-26,1258536,18306607,13600823,1162837,1075436,31907430,1761016,20321,314,Corn,2020,2020,13,2020,30
2020-03-26,324860,5935386,2851511,151394,125158,8786897,100954,-15860,314,Soybean Meal,2020,2020,13,2020,30
2020-03-26,40184,521778,330662,54152,38152,852440,312,0,134,Pork,2020,2020,13,2020,30
2020-03-26,16976,210579,159435,20382,18231,370014,0,0,134,Beef,2020,2020,13,2020,30
2020-04-02,38269,560047,348306,60843,55913,908353,312,0,144,Pork,2020,2020,14,2020,31
2020-04-02,362024,31969174,5263408,532466,523476,37232582,882318,353401,324,Soybean,2020,2020,14,2020,31
2020-04-02,1290271,19596878,14159469,1873720,1848917,33756347,2369786,608770,324,Corn,2020,2020,14,2020,31
2020-04-02,273062,6208448,2771773,200678,193324,8980221,100954,0,324,Soybean Meal,2020,2020,14,2020,31
2020-04-02,17702,228281,157555,18128,15822,385836,0,0,144,Beef,2020,2020,14,2020,31
2020-04-09,525017,32494191,4983099,255986,244708,37477290,942318,60000,334,Soybean,2020,2020,15,2020,32
2020-04-09,194855,6403303,2735617,174997,158699,9138920,100954,0,334,Soybean Meal,2020,2020,15,2020,32
2020-04-09,1222075,20818953,13844012,980594,906618,34662965,2432709,62923,334,Corn,2020,2020,15,2020,32
2020-04-09,16687,244968,161100,22784,20232,406068,0,0,154,Beef,2020,2020,15,2020,32
2020-04-09,36609,596656,357372,56521,45675,954028,312,0,154,Pork,2020,2020,15,2020,32
2020-04-16,40894,637550,356253,46518,39775,993803,312,0,164,Pork,2020,2020,16,2020,33
2020-04-16,335316,6738619,2503247,106815,102946,9241866,116407,15453,344,Soybean Meal,2020,2020,16,2020,33
2020-04-16,13597,258565,158720,14437,11217,417285,0,0,164,Beef,2020,2020,16,2020,33
2020-04-16,763401,21582354,13739993,772427,659382,35322347,2376802,-55907,344,Corn,2020,2020,16,2020,33
2020-04-16,528568,33022759,4799452,363817,344921,37822211,942818,500,344,Soybean,2020,2020,16,2020,33
2020-04-23,44709,682259,361885,57222,50341,1044144,312,0,174,Pork,2020,2020,17,2020,34
2020-04-23,204373,6942992,2462436,188774,163562,9405428,176506,60099,354,Soybean Meal,2020,2020,17,2020,34
2020-04-23,14210,272775,153898,12695,9388,426673,0,0,174,Beef,2020,2020,17,2020,34
2020-04-23,570286,33593045,5307459,1094560,1078293,38900504,1047818,105000,354,Soybean,2020,2020,17,2020,34
2020-04-23,1051505,22633859,14045177,1540923,1356689,36679036,2715843,339041,354,Corn,2020,2020,17,2020,34
2020-04-30,440512,34033557,5520061,666934,653114,39553618,1225362,177544,364,Soybean,2020,2020,18,2020,35
2020-04-30,12480,285255,146667,9405,5249,431922,0,0,184,Beef,2020,2020,18,2020,35
2020-04-30,260154,7203146,2333689,162132,131407,9536835,216281,39775,364,Soybean Meal,2020,2020,18,2020,35
2020-04-30,1400367,24034226,13419442,914742,774632,37453668,2813365,97522,364,Corn,2020,2020,18,2020,35
2020-04-30,39308,721567,370118,54586,47541,1091685,312,0,184,Pork,2020,2020,18,2020,35
2020-05-07,174519,7377665,2260549,124081,101379,9638214,235081,18800,374,Soybean Meal,2020,2020,19,2020,36
2020-05-07,356794,34390351,5701750,656974,538483,40092101,1665362,440000,374,Soybean,2020,2020,19,2020,36
2020-05-07,12173,297428,138685,6469,4191,436113,0,0,194,Beef,2020,2020,19,2020,36
2020-05-07,21778,743345,359167,31860,10827,1102512,312,0,194,Pork,2020,2020,19,2020,36
2020-05-07,1311073,25345299,13181606,1194216,1073237,38526905,3367860,554495,374,Corn,2020,2020,19,2020,36
2020-05-14,49714,793059,303676,16695,-5777,1096735,312,0,204,Pork,2020,2020,20,2020,37
2020-05-14,10980,308408,131723,6719,4018,440131,19,19,204,Beef,2020,2020,20,2020,37
2020-05-14,500047,34890398,6406711,1207159,1205008,41297109,2129362,464000,384,Soybean,2020,2020,20,2020,37
2020-05-14,1261263,26606562,12804505,904760,884162,39411067,3338501,-29359,384,Corn,2020,2020,20,2020,37
2020-05-14,208889,7586554,2250480,206138,198820,9837034,235081,0,384,Soybean Meal,2020,2020,20,2020,37
2020-05-21,34470,827529,289785,23448,20579,1117314,312,0,214,Pork,2020,2020,21,2020,38
2020-05-21,1061193,27667755,12170497,535402,427185,39838252,3385001,46500,394,Corn,2020,2020,21,2020,38
2020-05-21,331784,35222182,6719185,652607,644258,41941367,2332356,202994,394,Soybean,2020,2020,21,2020,38
2020-05-21,11270,319678,131936,13385,11483,451614,19,0,214,Beef,2020,2020,21,2020,38
2020-05-21,225139,7811693,2152562,159610,127221,9964255,279829,44748,394,Soybean Meal,2020,2020,21,2020,38
2020-05-28,9579,329257,134644,13681,12287,463901,19,0,224,Beef,2020,2020,22,2020,39
2020-05-28,286530,8098223,2419949,566293,553917,10518172,304864,25035,404,Soybean Meal,2020,2020,22,2020,39
2020-05-28,31276,858805,275844,20209,17335,1134649,312,0,224,Pork,2020,2020,22,2020,39
2020-05-28,1343304,29011059,11461164,798377,633971,40472223,3412510,27509,404,Corn,2020,2020,22,2020,39
2020-05-28,483033,35705215,6731323,636383,495171,42436538,2939756,607400,404,Soybean,2020,2020,22,2020,39
2020-06-04,10925,340182,144093,21849,20374,484275,19,0,234,Beef,2020,2020,23,2020,40
2020-06-04,31722,890527,261331,21728,17209,1151858,312,0,234,Pork,2020,2020,23,2020,40
2020-06-04,1241155,30252214,10880736,836183,660727,41132950,3438448,25938,414,Corn,2020,2020,23,2020,40
2020-06-04,292619,35997834,7442386,1012527,1003682,43440220,4152300,1212544,414,Soybean,2020,2020,23,2020,40
2020-06-04,181785,8280008,2446085,217254,207921,10726093,285861,-19003,414,Soybean Meal,2020,2020,23,2020,40
2020-06-11,200821,8480829,2369272,136795,124008,10850101,343885,58024,424,Soybean Meal,2020,2020,24,2020,41
2020-06-11,8464,348646,155726,21570,20097,504372,138,119,244,Beef,2020,2020,24,2020,41
2020-06-11,387527,36385361,7592983,619220,538124,43978344,5534389,1382089,424,Soybean,2020,2020,24,2020,41
2020-06-11,33543,924070,266347,40962,38559,1190417,312,0,244,Pork,2020,2020,24,2020,41
2020-06-11,877447,31129661,10361081,569725,357792,41490742,3553218,114770,424,Corn,2020,2020,24,2020,41
2020-06-18,29461,953531,260962,26664,24076,1214493,312,0,254,Pork,2020,2020,25,2020,42
2020-06-18,18552,367198,161547,26400,24373,528745,138,0,254,Beef,2020,2020,25,2020,42
2020-06-18,1313026,32442687,9509705,569604,461650,41952392,3630206,76988,434,Corn,2020,2020,25,2020,42
2020-06-18,302359,36687720,7892481,652439,601857,44580201,6095134,560745,434,Soybean,2020,2020,25,2020,42
2020-06-18,297165,8777994,2142260,92859,70153,10920254,355904,12019,434,Soybean Meal,2020,2020,25,2020,42
2020-06-25,389011,37076731,7745148,275209,241678,44821879,6936784,841650,444,Soybean,2020,2020,26,2020,43
2020-06-25,14629,381827,159244,13910,12357,541071,138,0,264,Beef,2020,2020,26,2020,43
2020-06-25,192355,8970349,2092935,150630,143030,11063284,368931,13027,444,Soybean Meal,2020,2020,26,2020,43
2020-06-25,30982,984513,269131,47095,39151,1253644,312,0,264,Pork,2020,2020,26,2020,43
2020-06-25,1439913,33882600,8430853,432713,361061,42313453,3892926,262720,444,Corn,2020,2020,26,2020,43
2020-07-02,311721,9282070,1905606,131565,124392,11187676,442393,73462,454,Soybean Meal,2020,2020,27,2020,44
2020-07-02,1084317,34966917,7541778,369363,195242,42508695,4706271,813345,454,Corn,2020,2020,27,2020,44
2020-07-02,15096,396923,153634,10837,9486,550557,157,19,274,Beef,2020,2020,27,2020,44
2020-07-02,33532,1018045,267073,37820,31474,1285118,312,0,274,Pork,2020,2020,27,2020,44
2020-07-02,467505,37544236,8229836,991691,952193,45774072,7318923,382139,454,Soybean,2020,2020,27,2020,44
2020-07-09,1014288,35981205,7508558,1015366,981068,43489763,5361711,655440,464,Corn,2020,2020,28,2020,45
2020-07-09,204398,9486468,1878423,178442,177215,11364891,470164,27771,464,Soybean Meal,2020,2020,28,2020,45
2020-07-09,29289,1047334,276272,41766,38488,1323606,312,0,284,Pork,2020,2020,28,2020,45
2020-07-09,15470,412393,165931,29234,27767,578324,157,0,284,Beef,2020,2020,28,2020,45
2020-07-09,575333,38119569,7967453,352384,312950,46087022,8086519,767596,464,Soybean,2020,2020,28,2020,45
2020-07-16,204689,9691157,1719013,78182,45279,11410170,524335,54171,474,Soybean Meal,2020,2020,29,2020,46
2020-07-16,409518,38529087,7865421,525968,307486,46394508,10387022,2300503,474,Soybean,2020,2020,29,2020,46
2020-07-16,15339,427732,165486,17900,14995,593218,157,0,294,Beef,2020,2020,29,2020,46
2020-07-16,1050923,37032128,6678220,232186,220585,43710348,7688898,2327187,474,Corn,2020,2020,29,2020,46
2020-07-16,35705,1083039,272383,34210,31816,1355422,569,257,294,Pork,2020,2020,29,2020,46
2020-07-23,185341,9876498,1794555,267115,260883,11671053,557275,32940,484,Soybean Meal,2020,2020,30,2020,47
2020-07-23,31489,1114528,280486,44887,39592,1395014,950,381,304,Pork,2020,2020,30,2020,47
2020-07-23,617631,39146718,7448700,709019,200910,46595418,13731192,3344170,484,Soybean,2020,2020,30,2020,47
2020-07-23,18283,446015,176704,31518,29569,622719,1402,1245,304,Beef,2020,2020,30,2020,47
2020-07-23,971230,38003358,5677669,132255,-29321,43681027,8327612,638714,484,Corn,2020,2020,30,2020,47
2020-07-30,17567,463582,172503,15619,13388,636085,3089,1687,314,Beef,2020,2020,31,2020,48
2020-07-30,34386,1148914,276448,35274,30348,1425362,950,0,314,Pork,2020,2020,31,2020,48
2020-07-30,232462,10108960,1666148,114025,104055,11775108,985381,428106,494,Soybean Meal,2020,2020,31,2020,48
2020-07-30,814145,39960863,6979754,501822,345199,46940617,15136153,1404961,494,Soybean,2020,2020,31,2020,48
2020-07-30,685480,38688838,5093785,214897,101596,43782623,10927115,2599503,494,Corn,2020,2020,31,2020,48
2020-08-06,1036012,40996875,6445933,590486,502191,47442808,17975541,2839388,504,Soybean,2020,2020,32,2020,49
2020-08-06,16849,480431,167253,13244,11599,647684,3101,12,324,Beef,2020,2020,32,2020,49
2020-08-06,196548,10305508,1651959,193199,182359,11957467,1055388,70007,504,Soybean Meal,2020,2020,32,2020,49
2020-08-06,34900,1183814,252029,28290,10481,1435843,1082,132,324,Pork,2020,2020,32,2020,49
2020-08-06,1333065,40021903,4137908,395614,377188,44159811,11480259,553144,504,Corn,2020,2020,32,2020,49
2020-08-13,762004,41758879,5534233,212143,-149696,47293112,20548715,2573174,514,Soybean,2020,2020,33,2020,50
2020-08-13,1196989,41218892,3002493,87968,61574,44221385,12203604,723345,514,Corn,2020,2020,33,2020,50
2020-08-13,222477,10527985,1463955,45310,34473,11991940,1211232,155844,514,Soybean Meal,2020,2020,33,2020,50
2020-08-13,31835,1215649,240797,31837,20603,1456446,1222,140,334,Pork,2020,2020,33,2020,50
2020-08-13,18309,498956,168756,21936,19590,667712,3571,470,334,Beef,2020,2020,33,2020,50
2020-08-20,939091,42157983,2333752,322474,270350,44491735,13384102,1180498,524,Corn,2020,2020,34,2020,51
2020-08-20,232712,10760697,1284443,61837,53200,12045140,1308880,97648,524,Soybean Meal,2020,2020,34,2020,51
2020-08-20,32610,1248259,247630,42674,39443,1495889,1716,494,344,Pork,2020,2020,34,2020,51
2020-08-20,1216883,42975762,4308306,131275,-9044,47284068,22423146,1874431,524,Soybean,2020,2020,34,2020,51
2020-08-20,18167,517123,162378,17469,11789,679501,3588,17,344,Beef,2020,2020,34,2020,51
2020-08-27,809324,43785086,3517493,97666,18511,47302579,24185922,1762776,534,Soybean,2020,2020,35,2020,52
2020-08-27,464216,42622199,1965295,165980,95759,44587494,15773226,2389124,534,Corn,2020,2020,35,2020,52
2020-08-27,17368,534491,156364,12910,11354,690855,4019,431,354,Beef,2020,2020,35,2020,52
2020-08-27,32501,1280760,268775,57660,53646,1549535,2015,299,354,Pork,2020,2020,35,2020,52
2020-08-27,159598,10920295,1238582,115812,113737,12158877,1537643,228763,534,Soybean Meal,2020,2020,35,2020,52
2020-09-03,245713,245713,18601190,3266526,1823290,18846903,205960,0,14,Corn,2021,2020,36,2021,1
2020-09-03,33615,1314375,265355,32020,30195,1579730,2073,58,364,Pork,2021,2020,36,2021,1
2020-09-03,468690,468690,29359747,5719044,3104304,29828437,60000,0,14,Soybean,2021,2020,36,2021,1
2020-09-03,16058,550549,155825,16875,15519,706374,4104,85,364,Beef,2021,2020,36,2021,1
2020-09-03,1149438,44934524,2538211,239202,170156,47472735,29359747,3104304,14,Soybean,2021,2020,36,2021,1
2020-09-03,651592,43273791,1250387,14508,-63316,44524178,18601190,1823290,14,Corn,2021,2020,36,2021,1
2020-09-03,178993,11099288,1086217,112436,26628,12185505,1870605,332962,14,Soybean Meal,2021,2020,36,2021,1
2020-09-10,901965,1147678,19308410,1672571,1609185,20456088,205960,0,24,Corn,2021,2020,37,2021,2
2020-09-10,228715,11328003,752066,42709,-105436,12080069,2067899,197294,24,Soybean Meal,2021,2020,37,2021,2
2020-09-10,14116,564665,155983,15498,14274,720648,4607,503,374,Beef,2021,2020,37,2021,2
2020-09-10,28637,1343012,287286,52733,50568,1630298,2123,50,374,Pork,2021,2020,37,2021,2
2020-09-10,1674657,2143347,30084026,2548682,2398936,32227373,60000,0,24,Soybean,2021,2020,37,2021,2
2020-09-17,17492,582157,156501,19832,18010,738658,5454,847,384,Beef,2021,2020,38,2021,3
2020-09-17,138233,11466236,642419,35867,28586,12108655,2362625,294726,34,Soybean Meal,2021,2020,38,2021,3
2020-09-17,35759,1378771,289315,41726,37788,1668086,2399,276,384,Pork,2021,2020,38,2021,3
2020-09-17,845178,1992856,20602234,2276678,2139002,22595090,205960,0,34,Corn,2021,2020,38,2021,3
2020-09-17,1282507,3425854,31996194,3211913,3194675,35422048,60000,0,34,Soybean,2021,2020,38,2021,3
2020-09-24,32626,1411397,296233,43749,39544,1707630,3649,1250,394,Pork,2021,2020,39,2021,4
2020-09-24,135761,11601997,520210,21765,13552,12122207,2885748,523123,44,Soybean Meal,2021,2020,39,2021,4
2020-09-24,1139550,4565404,33447845,2626133,2591201,38013249,60000,0,44,Soybean,2021,2020,39,2021,4
2020-09-24,16585,598742,164597,26340,24681,763339,6802,1348,394,Beef,2021,2020,39,2021,4
2020-09-24,750181,2743037,21879178,2177893,2027125,24622215,205960,0,44,Corn,2021,2020,39,2021,4
