wasde_number,report_date,report_title,attribute,reliability_projection,commodity,region,market_year,proj_est_flag,annual_quarter_flag,value,unit,release_date,forecast_year,forecast_month,market_date,market_date_sort,market_year_filter,is_latest_two_dates
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Total Foreign,2023/24,,Annual,772.35,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,Ukraine,2023/24,,Annual,7.87,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,United States,2023/24,,Annual,151.72,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,World,2023/24,,Annual,924.06,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Feed,,Coarse Grain,World Less China,2023/24,,Annual,678.26,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Argentina,2023/24,,Annual,18.33,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Australia,2023/24,,Annual,6.97,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Brazil,2023/24,,Annual,90.63,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Canada,2023/24,,Annual,24.35,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,China,2023/24,,Annual,338.7,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,European Union,2023/24,,Annual,148.71,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Japan,2023/24,,Annual,16.92,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Major Exporters,2023/24,,Annual,195.06,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Major Importers,2023/24,,Annual,360.1,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Mexico,2023/24,,Annual,53.17,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,N. Afr & Mideast,2023/24,,Annual,68.01,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Russia,2023/24,,Annual,29.99,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Saudi Arabia,2023/24,,Annual,7.25,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,South Korea,2023/24,,Annual,11.68,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Southeast Asia,2023/24,,Annual,49.59,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Total Foreign,2023/24,,Annual,1165.86,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Ukraine,2023/24,,Annual,10.3,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,United States,2023/24,,Annual,331.42,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,World,2023/24,,Annual,1497.28,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,World Less China,2023/24,,Annual,1158.58,Million Metric Tons,2025-12-09,2025,12,December 2023/24,202312.0,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Argentina,2024/25,Est.,Annual,20.48,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Australia,2024/25,Est.,Annual,6.64,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Brazil,2024/25,Est.,Annual,102.98,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Canada,2024/25,Est.,Annual,22.9,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,China,2024/25,Est.,Annual,342.08,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,European Union,2024/25,Est.,Annual,148.62,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Japan,2024/25,Est.,Annual,16.84,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Major Exporters,2024/25,Est.,Annual,207.17,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Major Importers,2024/25,Est.,Annual,374.01,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Mexico,2024/25,Est.,Annual,55.08,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,N. Afr & Mideast,2024/25,Est.,Annual,76.23,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Russia,2024/25,Est.,Annual,28.4,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Saudi Arabia,2024/25,Est.,Annual,8.66,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,South Korea,2024/25,Est.,Annual,11.74,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Southeast Asia,2024/25,Est.,Annual,52.22,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Total Foreign,2024/25,Est.,Annual,1211.68,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Ukraine,2024/25,Est.,Annual,11.16,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,United States,2024/25,Est.,Annual,324.4,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,World,2024/25,Est.,Annual,1536.08,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,World Less China,2024/25,Est.,Annual,1194.0,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Argentina,2025/26,Proj.,Annual,20.33,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Australia,2025/26,Proj.,Annual,7.36,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Brazil,2025/26,Proj.,Annual,104.13,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Canada,2025/26,Proj.,Annual,24.57,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,China,2025/26,Proj.,Annual,348.88,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,European Union,2025/26,Proj.,Annual,151.84,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Japan,2025/26,Proj.,Annual,17.26,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Major Exporters,2025/26,Proj.,Annual,211.65,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Major Importers,2025/26,Proj.,Annual,377.9,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Mexico,2025/26,Proj.,Annual,57.48,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,N. Afr & Mideast,2025/26,Proj.,Annual,73.46,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Russia,2025/26,Proj.,Annual,30.18,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Saudi Arabia,2025/26,Proj.,Annual,8.67,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,South Korea,2025/26,Proj.,Annual,11.78,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Southeast Asia,2025/26,Proj.,Annual,52.63,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Total Foreign,2025/26,Proj.,Annual,1244.92,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,Ukraine,2025/26,Proj.,Annual,10.15,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,United States,2025/26,Proj.,Annual,343.19,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,World,2025/26,Proj.,Annual,1588.11,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Domestic Total,,Coarse Grain,World Less China,2025/26,Proj.,Annual,1239.24,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,Reliability of December Projections,Domestic Use,average,Coarse Grain,World,,,Annual,9.9,Million Metric Tons,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,largest,Coarse Grain,World,,,Annual,36.5,Million Metric Tons,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,smallest,Coarse Grain,World,,,Annual,0.3,Million Metric Tons,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,average,Coarse Grain,United States,,,Annual,4.8,Million Metric Tons,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,largest,Coarse Grain,United States,,,Annual,17.9,Million Metric Tons,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,smallest,Coarse Grain,United States,,,Annual,0.1,Million Metric Tons,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,average,Coarse Grain,Foreign,,,Annual,9.7,Million Metric Tons,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,largest,Coarse Grain,Foreign,,,Annual,36.9,Million Metric Tons,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,smallest,Coarse Grain,Foreign,,,Annual,0.1,Million Metric Tons,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,below_final,Coarse Grain,Foreign,,,Annual,27.0,Years,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,above_final,Coarse Grain,Foreign,,,Annual,17.0,Years,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,confidence_interval,Coarse Grain,Foreign,,,Annual,2.4,Percent,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,root_mean_square_error,Coarse Grain,Foreign,,,Annual,1.5,Percent,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,root_mean_square_error,Coarse Grain,World,,,Annual,1.2,Percent,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,confidence_interval,Coarse Grain,World,,,Annual,2.0,Percent,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,above_final,Coarse Grain,World,,,Annual,18.0,Years,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,below_final,Coarse Grain,World,,,Annual,26.0,Years,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,above_final,Coarse Grain,United States,,,Annual,24.0,Years,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,below_final,Coarse Grain,United States,,,Annual,20.0,Years,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,confidence_interval,Coarse Grain,United States,,,Annual,5.6,Percent,2025-12-09,2025,12,December,,0,1
666,2025-12-01,Reliability of December Projections,Domestic Use,root_mean_square_error,Coarse Grain,United States,,,Annual,3.3,Percent,2025-12-09,2025,12,December,,0,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Argentina,2025/26,Proj.,Annual,6.6,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Australia,2025/26,Proj.,Annual,2.16,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Brazil,2025/26,Proj.,Annual,4.21,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Canada,2025/26,Proj.,Annual,4.21,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,China,2025/26,Proj.,Annual,174.86,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,European Union,2025/26,Proj.,Annual,15.23,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Japan,2025/26,Proj.,Annual,1.53,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Major Exporters,2025/26,Proj.,Annual,22.91,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Major Importers,2025/26,Proj.,Annual,36.76,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Mexico,2025/26,Proj.,Annual,7.09,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,N. Afr & Mideast,2025/26,Proj.,Annual,6.38,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Russia,2025/26,Proj.,Annual,2.01,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Saudi Arabia,2025/26,Proj.,Annual,1.36,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,South Korea,2025/26,Proj.,Annual,2.04,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Southeast Asia,2025/26,Proj.,Annual,2.75,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Total Foreign,2025/26,Proj.,Annual,255.19,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Ukraine,2025/26,Proj.,Annual,1.34,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,United States,2025/26,Proj.,Annual,54.57,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,World,2025/26,Proj.,Annual,309.76,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,World Less China,2025/26,Proj.,Annual,134.9,Million Metric Tons,2025-12-09,2025,12,December 2025/26,202512.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Argentina,2024/25,Est.,Annual,7.0,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Australia,2024/25,Est.,Annual,1.28,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
666,2025-12-01,World Coarse Grain Supply and Use,Ending Stocks,,Coarse Grain,Brazil,2024/25,Est.,Annual,11.29,Million Metric Tons,2025-12-09,2025,12,December 2024/25,202412.0,1,1
